Date/Time,Station,Station Name,Longitude,Latitude,Climate ID,Province,Year,Month,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD
1881-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1881,10,7.7,0.0,,23.3,0.0,-5.0,0.0,0.3,0.0,,121.5,0.0,,,13.0,,,,319.6,0.3
1881-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1881,11,0.0,0.0,,17.2,0.0,-21.1,0.0,24.1,0.0,,55.9,0.0,,,11.0,,,,541.0,0.0
1881-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1881,12,-2.1,0.0,,10.6,0.0,-18.3,0.0,7.4,0.0,,89.9,0.0,,,10.0,,,,623.7,0.0
1882-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,1,-10.8,0.0,,5.6,0.0,-32.2,0.0,71.8,0.0,,87.2,0.0,,,10.0,,,,892.6,0.0
1882-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,2,-6.6,0.0,,7.8,0.0,-22.8,0.0,59.0,0.0,,73.8,0.0,,,13.0,,,,689.2,0.0
1882-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,3,-3.5,0.0,,8.3,0.0,-17.2,0.0,38.6,0.0,,101.2,0.0,,,8.0,,,,667.7,0.0
1882-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,4,2.0,0.0,,13.9,0.0,-10.6,0.0,8.5,0.0,,48.4,0.0,,,7.0,,,,478.8,0.0
1882-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,5,10.2,0.0,,20.0,0.0,-2.8,0.0,1.3,0.0,,39.6,0.0,,,7.0,,,,242.2,0.0
1882-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,6,17.3,0.0,,30.6,0.0,6.7,0.0,0.0,0.0,,120.2,0.0,,,12.0,,,,58.2,38.2
1882-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,7,20.3,0.0,,29.4,0.0,10.6,0.0,0.0,0.0,,153.4,0.0,,,11.0,,,,15.0,87.2
1882-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,8,20.4,0.0,,32.8,0.0,8.9,0.0,0.0,0.0,,63.9,0.0,,,8.0,,,,10.7,84.2
1882-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,9,14.9,0.0,,26.1,0.0,5.0,0.0,0.0,0.0,,92.3,0.0,,,8.0,,,,105.0,12.9
1882-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,10,10.2,0.0,,23.9,0.0,-0.6,0.0,0.0,0.0,,34.1,0.0,,,8.0,,,,242.5,1.9
1882-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,11,-0.2,0.0,,16.1,0.0,-10.0,0.0,2.5,0.0,,37.9,0.0,,,5.0,,,,545.9,0.0
1882-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1882,12,-8.3,0.0,,2.8,0.0,-20.6,0.0,101.5,0.0,,102.3,0.0,,,10.0,,,,814.8,0.0
1883-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,1,-13.8,0.0,,3.9,0.0,-28.9,0.0,51.4,0.0,,60.1,0.0,,,11.0,,,,984.3,0.0
1883-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,2,-10.4,0.0,,6.7,0.0,-24.4,0.0,44.3,0.0,,57.2,0.0,,,11.0,,,,794.5,0.0
1883-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,3,-8.7,0.0,,6.1,0.0,-23.3,0.0,90.3,0.0,,91.3,0.0,,,9.0,,,,828.7,0.0
1883-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,4,2.8,0.0,,17.2,0.0,-11.7,0.0,17.0,0.0,,38.4,0.0,,,6.0,,,,454.7,0.0
1883-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,5,10.8,0.0,,27.8,0.0,0.6,0.0,0.0,0.0,,158.1,0.0,,,16.0,,,,227.0,3.5
1883-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,6,19.2,0.0,,28.9,0.0,7.8,0.0,0.0,0.0,,87.8,0.0,,,11.0,,,,21.0,56.1
1883-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,7,19.8,0.0,,28.3,0.0,8.9,0.0,0.0,0.0,,119.9,0.0,,,12.0,,,,8.1,63.5
1883-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,8,19.3,0.0,,30.0,0.0,7.8,0.0,0.0,0.0,,40.6,0.0,,,8.0,,,,14.7,54.8
1883-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,9,13.7,0.0,,26.1,0.0,2.2,0.0,0.0,0.0,,90.7,0.0,,,10.0,,,,134.3,5.3
1883-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,10,6.6,0.0,,20.6,0.0,-4.4,0.0,0.0,0.0,,63.5,0.0,,,9.0,,,,353.1,0.0
1883-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,11,1.4,0.0,,19.4,0.0,-15.0,0.0,30.9,0.0,,82.9,0.0,,,16.0,,,,497.5,0.0
1883-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1883,12,-9.0,0.0,,8.9,0.0,-28.3,0.0,59.8,0.0,,86.0,0.0,,,14.0,,,,836.0,0.0
1884-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,1,-14.1,0.0,,5.0,0.0,-27.2,0.0,112.2,0.0,,118.2,0.0,,,13.0,,,,994.6,0.0
1884-02-29,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,2,-8.3,0.0,,6.7,0.0,-23.9,0.0,74.5,0.0,,129.8,0.0,,,19.0,,,,762.8,0.0
1884-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,3,-4.3,0.0,,8.3,0.0,-22.8,0.0,53.3,0.0,,86.7,0.0,,,15.0,,,,692.8,0.0
1884-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,4,5.1,0.0,,20.6,0.0,-3.9,0.0,8.9,0.0,,62.9,0.0,,,10.0,,,,386.9,0.0
1884-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,5,11.5,0.0,,24.4,0.0,1.1,0.0,0.0,0.0,,89.3,0.0,,,11.0,,,,202.3,0.6
1884-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,6,19.7,0.0,,30.0,0.0,6.7,0.0,0.0,0.0,,85.9,0.0,,,6.0,,,,25.8,77.0
1884-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,7,18.9,0.0,,30.6,0.0,10.6,0.0,0.0,0.0,,118.3,0.0,,,12.0,,,,17.4,45.0
1884-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,8,20.6,0.0,,32.8,0.0,6.7,0.0,0.0,0.0,,44.5,0.0,,,6.0,,,,13.2,95.2
1884-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,9,16.5,0.0,,31.7,0.0,2.8,0.0,0.0,0.0,,85.4,0.0,,,8.0,,,,89.4,45.5
1884-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,10,7.1,0.0,,21.7,0.0,-4.4,0.0,1.3,0.0,,67.5,0.0,,,14.0,,,,339.2,0.0
1884-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,11,-0.7,0.0,,12.8,0.0,-10.6,0.0,12.7,0.0,,66.8,0.0,,,11.0,,,,559.8,0.0
1884-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1884,12,-7.8,0.0,,10.0,0.0,-31.1,0.0,83.5,0.0,,121.0,0.0,,,15.0,,,,799.2,0.0
1885-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,1,-10.6,0.0,,8.9,0.0,-29.4,0.0,54.9,0.0,,82.9,0.0,,,12.0,,,,885.2,0.0
1885-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,2,-13.9,0.0,,1.1,0.0,-26.7,0.0,110.5,0.0,,123.2,0.0,,,9.0,,,,894.2,0.0
1885-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,3,-10.3,0.0,,4.4,0.0,-25.6,0.0,73.5,0.0,,82.7,0.0,,,9.0,,,,876.6,0.0
1885-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,4,3.0,0.0,,25.0,0.0,-11.7,0.0,65.1,0.0,,105.4,0.0,,,11.0,,,,449.1,0.0
1885-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,5,13.0,0.0,,27.2,0.0,-3.9,0.0,0.0,0.0,,42.3,0.0,,,7.0,,,,173.3,17.4
1885-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,6,17.4,0.0,,29.4,0.0,3.3,0.0,0.0,0.0,,91.8,0.0,,,12.0,,,,56.3,37.1
1885-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,7,20.8,0.0,,30.6,0.0,10.0,0.0,0.0,0.0,,72.6,0.0,,,9.0,,,,7.7,93.1
1885-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,8,17.4,0.0,,28.3,0.0,7.2,0.0,0.0,0.0,,48.3,0.0,,,11.0,,,,49.4,30.9
1885-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,9,13.2,0.0,,23.3,0.0,3.3,0.0,0.0,0.0,,104.5,0.0,,,8.0,,,,145.8,2.3
1885-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,10,7.2,0.0,,20.0,0.0,-5.0,0.0,7.1,0.0,,189.3,0.0,,,11.0,,,,333.7,0.0
1885-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,11,0.5,0.0,,10.6,0.0,-11.1,0.0,18.3,0.0,,75.6,0.0,,,12.0,,,,526.0,0.0
1885-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1885,12,-7.5,0.0,,7.2,0.0,-19.4,0.0,92.9,0.0,,128.0,0.0,,,14.0,,,,790.9,0.0
1886-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,1,-10.7,0.0,,8.3,0.0,-31.1,0.0,44.5,0.0,,94.0,0.0,,,15.0,,,,888.5,0.0
1886-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,2,-11.1,0.0,,6.7,0.0,-29.4,0.0,26.2,0.0,,44.0,0.0,,,9.0,,,,815.5,0.0
1886-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,3,-5.1,0.0,,11.7,0.0,-26.1,0.0,67.3,0.0,,87.6,0.0,,,12.0,,,,716.7,0.0
1886-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,4,6.8,0.0,,23.9,0.0,-8.9,0.0,6.8,0.0,,18.7,0.0,,,6.0,,,,336.3,0.1
1886-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,5,12.8,0.0,,23.3,0.0,2.8,0.0,0.0,0.0,,69.2,0.0,,,9.0,,,,160.9,0.1
1886-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,6,17.3,0.0,,26.7,0.0,8.9,0.0,0.0,0.0,,75.6,0.0,,,11.0,,,,37.7,18.0
1886-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,7,20.1,0.0,,30.6,0.0,8.9,0.0,0.0,0.0,,94.2,0.0,,,11.0,,,,12.5,76.1
1886-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,8,19.4,0.0,,30.0,0.0,9.4,0.0,0.0,0.0,,120.4,0.0,,,10.0,,,,16.6,61.0
1886-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,9,14.2,0.0,,28.3,0.0,1.7,0.0,0.0,0.0,,97.4,0.0,,,11.0,,,,129.1,14.3
1886-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,10,7.9,0.0,,22.8,0.0,-3.9,0.0,1.3,0.0,,46.8,0.0,,,8.0,,,,312.1,0.0
1886-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,11,0.6,0.0,,17.2,0.0,-11.1,0.0,91.7,0.0,,148.0,0.0,,,16.0,,,,521.3,0.0
1886-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1886,12,-9.8,0.0,,5.0,0.0,-29.4,0.0,56.8,0.0,,81.1,0.0,,,12.0,,,,862.8,0.0
1887-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,1,-13.5,0.0,,4.4,0.0,-32.2,0.0,127.4,0.0,,163.2,0.0,,,18.0,,,,975.9,0.0
1887-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,2,-10.0,0.0,,7.2,0.0,-23.9,0.0,86.7,0.0,,106.7,0.0,,,12.0,,,,782.6,0.0
1887-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,3,-6.8,0.0,,5.6,0.0,-24.4,0.0,78.8,0.0,,81.6,0.0,,,10.0,,,,770.0,0.0
1887-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,4,2.0,0.0,,13.3,0.0,-13.3,0.0,0.0,0.0,,76.7,0.0,,,8.0,,,,479.2,0.0
1887-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,5,16.2,0.0,,30.0,0.0,4.4,0.0,0.0,0.0,,32.0,0.0,,,5.0,,,,75.9,21.0
1887-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,6,19.0,0.0,,30.6,0.0,10.0,0.0,0.0,0.0,,62.0,0.0,,,7.0,,,,16.5,47.6
1887-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,7,23.1,0.0,,32.2,0.0,13.3,0.0,0.0,0.0,,67.5,0.0,,,10.0,,,,0.0,159.2
1887-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,8,18.6,0.0,,31.1,0.0,10.0,0.0,0.0,0.0,,33.1,0.0,,,4.0,,,,29.7,48.5
1887-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,9,13.5,0.0,,26.7,0.0,3.3,0.0,0.0,0.0,,33.6,0.0,,,7.0,,,,143.1,8.1
1887-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,10,6.2,0.0,,17.2,0.0,-5.6,0.0,7.9,0.0,,87.0,0.0,,,13.0,,,,364.8,0.0
1887-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,11,-0.7,0.0,,13.9,0.0,-18.3,0.0,54.4,0.0,,109.6,0.0,,,12.0,,,,561.2,0.0
1887-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1887,12,-7.8,0.0,,4.4,0.0,-24.4,0.0,73.2,0.0,,111.6,0.0,,,11.0,,,,800.7,0.0
1888-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,1,-15.4,0.0,,4.4,0.0,-29.4,0.0,85.3,0.0,,87.4,0.0,,,11.0,,,,1035.1,0.0
1888-02-29,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,2,-11.0,0.0,,3.9,0.0,-31.1,0.0,76.3,0.0,,87.6,0.0,,,11.0,,,,841.4,0.0
1888-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,3,-5.5,0.0,,6.7,0.0,-19.4,0.0,64.0,0.0,,93.7,0.0,,,11.0,,,,729.1,0.0
1888-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,4,2.6,0.0,,24.4,0.0,-11.7,0.0,20.7,0.0,,40.0,0.0,,,9.0,,,,462.8,0.6
1888-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,5,12.1,0.0,,26.7,0.0,-0.6,0.0,0.0,0.0,,50.0,0.0,,,11.0,,,,185.5,2.1
1888-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,6,18.9,0.0,,31.1,0.0,8.3,0.0,0.0,0.0,,79.4,0.0,,,15.0,,,,28.5,55.7
1888-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,7,19.9,0.0,,30.6,0.0,8.3,0.0,0.0,0.0,,33.5,0.0,,,6.0,,,,7.3,65.9
1888-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,8,18.2,0.0,,30.0,0.0,8.9,0.0,0.0,0.0,,200.4,0.0,,,16.0,,,,34.8,41.0
1888-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,9,13.2,0.0,,23.3,0.0,0.6,0.0,0.0,0.0,,93.8,0.0,,,11.0,,,,144.1,1.2
1888-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,10,4.5,0.0,,14.4,0.0,-1.7,0.0,19.8,0.0,,117.3,0.0,,,18.0,,,,418.9,0.0
1888-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,11,0.6,0.0,,20.0,0.0,-17.2,0.0,26.3,0.0,,153.7,0.0,,,14.0,,,,522.5,0.0
1888-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1888,12,-4.9,0.0,,7.8,0.0,-23.9,0.0,45.0,0.0,,84.7,0.0,,,11.0,,,,709.9,0.0
1889-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,1,-6.3,0.0,,6.7,0.0,-21.7,0.0,104.3,0.0,,150.8,0.0,,,13.0,,,,754.1,0.0
1889-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,2,-11.7,0.0,,4.4,0.0,-30.6,0.0,81.8,0.0,,89.4,0.0,,,14.0,,,,831.3,0.0
1889-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,3,-1.9,0.0,,6.7,0.0,-13.3,0.0,39.0,0.0,,54.8,0.0,,,9.0,,,,617.6,0.0
1889-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,4,6.4,0.0,,23.3,0.0,-4.4,0.0,0.3,0.0,,54.6,0.0,,,7.0,,,,348.1,0.0
1889-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,5,14.1,0.0,,31.1,0.0,1.7,0.0,0.0,0.0,,75.5,0.0,,,10.0,,,,148.8,28.3
1889-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,6,17.0,0.0,,29.4,0.0,7.2,0.0,0.0,0.0,,114.6,0.0,,,16.0,,,,50.7,21.8
1889-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,7,20.2,0.0,,31.1,0.0,11.1,0.0,0.0,0.0,,181.8,0.0,,,14.0,,,,5.1,74.5
1889-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,8,18.3,0.0,,27.2,0.0,10.0,0.0,0.0,0.0,,69.3,0.0,,,10.0,,,,23.6,32.8
1889-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,9,15.5,0.0,,27.8,0.0,3.3,0.0,0.0,0.0,,117.6,0.0,,,12.0,,,,107.5,32.6
1889-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,10,4.7,0.0,,16.1,0.0,-5.6,0.0,2.0,0.0,,75.0,0.0,,,10.0,,,,413.8,0.0
1889-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,11,1.7,0.0,,12.8,0.0,-10.0,0.0,39.6,0.0,,82.4,0.0,,,10.0,,,,487.9,0.0
1889-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1889,12,-4.5,0.0,,7.8,0.0,-21.7,0.0,33.6,0.0,,114.7,0.0,,,15.0,,,,697.1,0.0
1890-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,1,-9.4,0.0,,11.1,0.0,-30.0,0.0,79.5,0.0,,121.1,0.0,,,13.0,,,,849.0,0.0
1890-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,2,-7.9,0.0,,7.2,0.0,-22.8,0.0,69.6,0.0,,141.9,0.0,,,17.0,,,,725.1,0.0
1890-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,3,-3.6,0.0,,6.1,0.0,-20.0,0.0,29.8,0.0,,42.1,0.0,,,8.0,,,,669.5,0.0
1890-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,4,4.8,0.0,,19.4,0.0,-6.1,0.0,7.1,0.0,,53.5,0.0,,,8.0,,,,395.7,0.0
1890-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,5,10.9,0.0,,23.3,0.0,-2.2,0.0,0.0,0.0,,122.6,0.0,,,14.0,,,,221.2,0.0
1890-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,6,17.9,0.0,,29.4,0.0,5.0,0.0,0.0,0.0,,69.2,0.0,,,10.0,,,,47.2,44.3
1890-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,7,20.5,0.0,,31.7,0.0,9.4,0.0,0.0,0.0,,70.6,0.0,,,9.0,,,,14.5,93.1
1890-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,8,18.2,0.0,,31.7,0.0,8.3,0.0,0.0,0.0,,205.3,0.0,,,15.0,,,,44.6,52.3
1890-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,9,14.1,0.0,,26.7,0.0,3.3,0.0,0.0,0.0,,90.6,0.0,,,8.0,,,,127.6,10.1
1890-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,10,7.8,0.0,,22.2,0.0,-0.6,0.0,0.0,0.0,,66.0,0.0,,,10.0,,,,314.8,0.0
1890-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,11,-0.1,0.0,,12.8,0.0,-12.8,0.0,22.4,0.0,,85.0,0.0,,,13.0,,,,544.0,0.0
1890-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1890,12,-13.0,0.0,,1.7,0.0,-26.1,0.0,82.3,0.0,,83.6,0.0,,,12.0,,,,960.8,0.0
1891-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,1,-8.9,0.0,,3.9,0.0,-26.1,0.0,53.4,0.0,,86.2,0.0,,,13.0,,,,833.5,0.0
1891-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,2,-8.0,0.0,,7.2,0.0,-25.0,0.0,47.0,0.0,,88.1,0.0,,,14.0,,,,729.1,0.0
1891-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,3,-3.5,0.0,,9.4,0.0,-18.9,0.0,48.5,0.0,,108.6,0.0,,,11.0,,,,668.0,0.0
1891-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,4,5.6,0.0,,22.2,0.0,-5.6,0.0,18.6,0.0,,78.6,0.0,,,10.0,,,,370.9,0.0
1891-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,5,11.7,0.0,,26.7,0.0,0.0,0.0,0.0,0.0,,43.6,0.0,,,8.0,,,,198.6,2.5
1891-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,6,18.8,0.0,,32.2,0.0,4.4,0.0,0.0,0.0,,44.7,0.0,,,6.0,,,,34.0,59.4
1891-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,7,19.2,0.0,,30.6,0.0,7.8,0.0,0.0,0.0,,121.9,0.0,,,17.0,,,,22.2,58.0
1891-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,8,19.4,0.0,,32.2,0.0,10.6,0.0,0.0,0.0,,94.0,0.0,,,10.0,,,,13.0,55.5
1891-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,9,17.1,0.0,,28.9,0.0,6.1,0.0,0.0,0.0,,26.3,0.0,,,6.0,,,,52.1,26.2
1891-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1891,10,7.6,1.0,,26.7,1.0,-3.9,1.0,3.8,0.0,,64.2,0.0,,,10.0,,,,317.3,5.7
